iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGR,Europe,Bulgaria,2020-01-23,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-01-24,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-01-25,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-01-26,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-01-27,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-01-28,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-01-29,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-01-30,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-01-31,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-01,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-02,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-03,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.78,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-04,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.78,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-05,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.78,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-06,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.78,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-07,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.78,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-08,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.78,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-09,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.78,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-10,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.78,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-11,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-12,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-13,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-14,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-15,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-16,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-17,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-18,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-19,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-20,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-21,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-22,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-23,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.33,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-24,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,13.89,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-25,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,13.89,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-26,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,13.89,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-27,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,13.89,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-28,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,13.89,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-02-29,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,13.89,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-01,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,13.89,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-02,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,13.89,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-03,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,13.89,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-04,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,13.89,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-05,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,21.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-06,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,21.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-07,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,21.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-08,4.0,4.0,0.571,,0.0,0.0,0.576,0.576,0.082,,0.0,0.0,,,,,,,,,,,,,,,,,,,21.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-09,4.0,0.0,0.571,,0.0,0.0,0.576,0.0,0.082,,0.0,0.0,,,,,,,,,,,,,,,,,,,21.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-10,4.0,0.0,0.571,,0.0,0.0,0.576,0.0,0.082,,0.0,0.0,,,,,,,,,,,,,,,,,,,21.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-11,7.0,3.0,1.0,1.0,1.0,0.143,1.007,0.432,0.144,0.144,0.144,0.021,,,,,,,,,,,,,,,,,,,26.85,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-12,7.0,0.0,1.0,1.0,0.0,0.143,1.007,0.0,0.144,0.144,0.0,0.021,,,,,,,,,,,,,,,,,,,26.85,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-13,23.0,16.0,3.286,1.0,0.0,0.143,3.31,2.303,0.473,0.144,0.0,0.021,,,,,,,,,,,,,,,,,,,50.93,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-14,41.0,18.0,5.857,2.0,1.0,0.286,5.901,2.591,0.843,0.288,0.144,0.041,,,,,,,,,,,,,,,,,,,50.93,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-15,51.0,10.0,6.714,2.0,0.0,0.286,7.34,1.439,0.966,0.288,0.0,0.041,,,,,,,,,,,,,,,,,,,50.93,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-16,52.0,1.0,6.857,2.0,0.0,0.286,7.484,0.144,0.987,0.288,0.0,0.041,,,,,,,,,,,,,,,,,,,50.93,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-17,67.0,15.0,9.0,2.0,0.0,0.286,9.642,2.159,1.295,0.288,0.0,0.041,,,,,,,,,,,,,,,,,,,56.48,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-18,92.0,25.0,12.143,2.0,0.0,0.143,13.24,3.598,1.748,0.288,0.0,0.021,,,,,,,,,,,,,,,,,,,70.37,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-19,94.0,2.0,12.429,3.0,1.0,0.286,13.528,0.288,1.789,0.432,0.144,0.041,,,,,,,,,,,,,,,,,,,70.37,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-20,127.0,33.0,14.857,3.0,0.0,0.286,18.277,4.749,2.138,0.432,0.0,0.041,,,,,,,,,,,,,,,,,,,70.37,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-21,163.0,36.0,17.429,3.0,0.0,0.143,23.458,5.181,2.508,0.432,0.0,0.021,1.19,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-22,187.0,24.0,19.429,3.0,0.0,0.143,26.912,3.454,2.796,0.432,0.0,0.021,1.17,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-23,201.0,14.0,21.286,3.0,0.0,0.143,28.927,2.015,3.063,0.432,0.0,0.021,1.16,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-24,218.0,17.0,21.571,3.0,0.0,0.143,31.374,2.447,3.104,0.432,0.0,0.021,1.15,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-25,242.0,24.0,21.429,3.0,0.0,0.143,34.828,3.454,3.084,0.432,0.0,0.021,1.15,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-26,264.0,22.0,24.286,3.0,0.0,0.0,37.994,3.166,3.495,0.432,0.0,0.0,1.15,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-27,293.0,29.0,23.714,3.0,0.0,0.0,42.168,4.174,3.413,0.432,0.0,0.0,1.16,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-28,331.0,38.0,24.0,7.0,4.0,0.571,47.637,5.469,3.454,1.007,0.576,0.082,1.15,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-29,346.0,15.0,22.714,8.0,1.0,0.714,49.795,2.159,3.269,1.151,0.144,0.103,1.14,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-30,359.0,13.0,22.571,8.0,0.0,0.714,51.666,1.871,3.248,1.151,0.0,0.103,1.13,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-03-31,399.0,40.0,25.857,8.0,0.0,0.714,57.423,5.757,3.721,1.151,0.0,0.103,1.14,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-01,422.0,23.0,25.714,10.0,2.0,1.0,60.733,3.31,3.701,1.439,0.288,0.144,1.13,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-02,457.0,35.0,27.571,10.0,0.0,1.0,65.77,5.037,3.968,1.439,0.0,0.144,1.12,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-03,485.0,28.0,27.429,14.0,4.0,1.571,69.8,4.03,3.947,2.015,0.576,0.226,1.11,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-04,503.0,18.0,24.571,17.0,3.0,1.429,72.39,2.591,3.536,2.447,0.432,0.206,1.09,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-05,531.0,28.0,26.429,20.0,3.0,1.714,76.42,4.03,3.804,2.878,0.432,0.247,1.09,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-06,549.0,18.0,27.143,22.0,2.0,2.0,79.01,2.591,3.906,3.166,0.288,0.288,1.08,26.0,3.742,210.0,30.223,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-07,577.0,28.0,25.429,23.0,1.0,2.143,83.04,4.03,3.66,3.31,0.144,0.308,1.08,26.0,3.742,213.0,30.654,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-08,593.0,16.0,24.429,24.0,1.0,2.0,85.343,2.303,3.516,3.454,0.144,0.288,1.08,27.0,3.886,233.0,33.533,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-09,618.0,25.0,23.0,24.0,0.0,2.0,88.941,3.598,3.31,3.454,0.0,0.288,1.09,32.0,4.605,233.0,33.533,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-10,635.0,17.0,21.429,25.0,1.0,1.571,91.387,2.447,3.084,3.598,0.144,0.226,1.1,33.0,4.749,231.0,33.245,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-11,661.0,26.0,22.571,28.0,3.0,1.571,95.129,3.742,3.248,4.03,0.432,0.226,1.11,35.0,5.037,231.0,33.245,,,,,18502.0,,2.663,,,,,,tests performed,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-12,675.0,14.0,20.571,29.0,1.0,1.286,97.144,2.015,2.961,4.174,0.144,0.185,1.12,36.0,5.181,230.0,33.101,,,,,,,,,,,,,tests performed,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-13,685.0,10.0,19.429,32.0,3.0,1.429,98.583,1.439,2.796,4.605,0.432,0.206,1.14,36.0,5.181,230.0,33.101,,,,,,,,,,,,,tests performed,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-14,713.0,28.0,19.429,35.0,3.0,1.714,102.613,4.03,2.796,5.037,0.432,0.247,1.18,29.0,4.174,209.0,30.079,,,,,,,,,,,,,tests performed,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-15,747.0,34.0,22.0,36.0,1.0,1.714,107.506,4.893,3.166,5.181,0.144,0.247,1.21,31.0,4.461,218.0,31.374,,,,,,,,,,,,,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-16,800.0,53.0,26.0,38.0,2.0,2.0,115.134,7.628,3.742,5.469,0.288,0.288,1.23,37.0,5.325,227.0,32.669,,,,,,,,,,,,,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-17,846.0,46.0,30.143,41.0,3.0,2.286,121.754,6.62,4.338,5.901,0.432,0.329,1.24,44.0,6.332,244.0,35.116,,,,,,,,,,,,,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-18,878.0,32.0,31.0,41.0,0.0,1.857,126.359,4.605,4.461,5.901,0.0,0.267,1.24,44.0,6.332,246.0,35.404,,,,,,,,,989.0,0.142,0.031,31.9,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-19,894.0,16.0,31.286,42.0,1.0,1.857,128.662,2.303,4.503,6.045,0.144,0.267,1.24,36.0,5.181,259.0,37.275,,,,,26417.0,,3.802,,989.0,0.142,0.032,31.6,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-20,929.0,35.0,34.857,43.0,1.0,1.571,133.699,5.037,5.017,6.188,0.144,0.226,1.25,36.0,5.181,268.0,38.57,,,,,,,,,876.0,0.126,0.04,25.1,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-21,975.0,46.0,37.429,45.0,2.0,1.429,140.319,6.62,5.387,6.476,0.288,0.206,1.27,34.0,4.893,268.0,38.57,,,,,,,,,762.0,0.11,0.049,20.4,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
